timestamp,timestamp_str,timestamp_utc,timestamp_et,time_et,hour_et,minute_et,open,high,low,close,volume
2025-07-02 00:47:00+00:00,2025-07-02 00:47:00+00:00,2025-07-02 00:47:00+00:00,2025-07-01 20:47:00-04:00,20:47:00,20,47,13.4698,13.4698,13.4698,13.4698,334.0
2025-07-02 00:48:00+00:00,2025-07-02 00:48:00+00:00,2025-07-02 00:48:00+00:00,2025-07-01 20:48:00-04:00,20:48:00,20,48,13.47,13.47,13.46,13.46,900.0
2025-07-02 00:49:00+00:00,2025-07-02 00:49:00+00:00,2025-07-02 00:49:00+00:00,2025-07-01 20:49:00-04:00,20:49:00,20,49,13.46,13.46,13.46,13.46,207.0
2025-07-02 00:50:00+00:00,2025-07-02 00:50:00+00:00,2025-07-02 00:50:00+00:00,2025-07-01 20:50:00-04:00,20:50:00,20,50,13.46,13.46,13.46,13.46,105.0
2025-07-02 00:51:00+00:00,2025-07-02 00:51:00+00:00,2025-07-02 00:51:00+00:00,2025-07-01 20:51:00-04:00,20:51:00,20,51,13.46,13.46,13.46,13.46,113.0
2025-07-02 00:52:00+00:00,2025-07-02 00:52:00+00:00,2025-07-02 00:52:00+00:00,2025-07-01 20:52:00-04:00,20:52:00,20,52,13.4602,13.4602,13.46,13.46,844.0
2025-07-02 00:53:00+00:00,2025-07-02 00:53:00+00:00,2025-07-02 00:53:00+00:00,2025-07-01 20:53:00-04:00,20:53:00,20,53,13.46,13.46,13.46,13.46,278.0
2025-07-02 00:55:00+00:00,2025-07-02 00:55:00+00:00,2025-07-02 00:55:00+00:00,2025-07-01 20:55:00-04:00,20:55:00,20,55,13.45,13.45,13.45,13.45,2004.0
2025-07-02 00:56:00+00:00,2025-07-02 00:56:00+00:00,2025-07-02 00:56:00+00:00,2025-07-01 20:56:00-04:00,20:56:00,20,56,13.46,13.46,13.46,13.46,185.0
2025-07-02 00:57:00+00:00,2025-07-02 00:57:00+00:00,2025-07-02 00:57:00+00:00,2025-07-01 20:57:00-04:00,20:57:00,20,57,13.45,13.45,13.45,13.45,1005.0
2025-07-02 00:58:00+00:00,2025-07-02 00:58:00+00:00,2025-07-02 00:58:00+00:00,2025-07-01 20:58:00-04:00,20:58:00,20,58,13.45,13.45,13.45,13.45,1020.0
2025-07-02 01:02:00+00:00,2025-07-02 01:02:00+00:00,2025-07-02 01:02:00+00:00,2025-07-01 21:02:00-04:00,21:02:00,21,2,13.45,13.45,13.45,13.45,470.0
2025-07-02 01:03:00+00:00,2025-07-02 01:03:00+00:00,2025-07-02 01:03:00+00:00,2025-07-01 21:03:00-04:00,21:03:00,21,3,13.4502,13.4502,13.4502,13.4502,5022.0
2025-07-02 01:05:00+00:00,2025-07-02 01:05:00+00:00,2025-07-02 01:05:00+00:00,2025-07-01 21:05:00-04:00,21:05:00,21,5,13.4502,13.4502,13.4502,13.4502,1076.0
2025-07-02 01:06:00+00:00,2025-07-02 01:06:00+00:00,2025-07-02 01:06:00+00:00,2025-07-01 21:06:00-04:00,21:06:00,21,6,13.4502,13.4502,13.4501,13.4502,604.0
2025-07-02 01:07:00+00:00,2025-07-02 01:07:00+00:00,2025-07-02 01:07:00+00:00,2025-07-01 21:07:00-04:00,21:07:00,21,7,13.46,13.46,13.46,13.46,172.0
2025-07-02 01:11:00+00:00,2025-07-02 01:11:00+00:00,2025-07-02 01:11:00+00:00,2025-07-01 21:11:00-04:00,21:11:00,21,11,13.46,13.46,13.46,13.46,201.0
2025-07-02 01:13:00+00:00,2025-07-02 01:13:00+00:00,2025-07-02 01:13:00+00:00,2025-07-01 21:13:00-04:00,21:13:00,21,13,13.45,13.45,13.45,13.45,355.0
2025-07-02 01:14:00+00:00,2025-07-02 01:14:00+00:00,2025-07-02 01:14:00+00:00,2025-07-01 21:14:00-04:00,21:14:00,21,14,13.46,13.46,13.46,13.46,296.0
2025-07-02 01:15:00+00:00,2025-07-02 01:15:00+00:00,2025-07-02 01:15:00+00:00,2025-07-01 21:15:00-04:00,21:15:00,21,15,13.4501,13.4501,13.4501,13.4501,642.0
2025-07-02 01:16:00+00:00,2025-07-02 01:16:00+00:00,2025-07-02 01:16:00+00:00,2025-07-01 21:16:00-04:00,21:16:00,21,16,13.46,13.46,13.46,13.46,128.0
2025-07-02 01:17:00+00:00,2025-07-02 01:17:00+00:00,2025-07-02 01:17:00+00:00,2025-07-01 21:17:00-04:00,21:17:00,21,17,13.46,13.46,13.46,13.46,180.0
2025-07-02 01:20:00+00:00,2025-07-02 01:20:00+00:00,2025-07-02 01:20:00+00:00,2025-07-01 21:20:00-04:00,21:20:00,21,20,13.48,13.48,13.48,13.48,408.0
2025-07-02 01:22:00+00:00,2025-07-02 01:22:00+00:00,2025-07-02 01:22:00+00:00,2025-07-01 21:22:00-04:00,21:22:00,21,22,13.48,13.48,13.48,13.48,596.0
2025-07-02 01:23:00+00:00,2025-07-02 01:23:00+00:00,2025-07-02 01:23:00+00:00,2025-07-01 21:23:00-04:00,21:23:00,21,23,13.47,13.47,13.47,13.47,400.0
2025-07-02 01:28:00+00:00,2025-07-02 01:28:00+00:00,2025-07-02 01:28:00+00:00,2025-07-01 21:28:00-04:00,21:28:00,21,28,13.48,13.48,13.48,13.48,105.0
2025-07-02 01:30:00+00:00,2025-07-02 01:30:00+00:00,2025-07-02 01:30:00+00:00,2025-07-01 21:30:00-04:00,21:30:00,21,30,13.47,13.47,13.47,13.47,624.0
2025-07-02 01:31:00+00:00,2025-07-02 01:31:00+00:00,2025-07-02 01:31:00+00:00,2025-07-01 21:31:00-04:00,21:31:00,21,31,13.47,13.47,13.47,13.47,151.0
2025-07-02 01:37:00+00:00,2025-07-02 01:37:00+00:00,2025-07-02 01:37:00+00:00,2025-07-01 21:37:00-04:00,21:37:00,21,37,13.4799,13.4799,13.4799,13.4799,103.0
2025-07-02 01:39:00+00:00,2025-07-02 01:39:00+00:00,2025-07-02 01:39:00+00:00,2025-07-01 21:39:00-04:00,21:39:00,21,39,13.47,13.47,13.47,13.47,201.0
2025-07-02 01:41:00+00:00,2025-07-02 01:41:00+00:00,2025-07-02 01:41:00+00:00,2025-07-01 21:41:00-04:00,21:41:00,21,41,13.47,13.47,13.47,13.47,153.0
2025-07-02 01:42:00+00:00,2025-07-02 01:42:00+00:00,2025-07-02 01:42:00+00:00,2025-07-01 21:42:00-04:00,21:42:00,21,42,13.47,13.47,13.47,13.47,100.0
2025-07-02 01:44:00+00:00,2025-07-02 01:44:00+00:00,2025-07-02 01:44:00+00:00,2025-07-01 21:44:00-04:00,21:44:00,21,44,13.48,13.48,13.48,13.48,100.0
2025-07-02 01:46:00+00:00,2025-07-02 01:46:00+00:00,2025-07-02 01:46:00+00:00,2025-07-01 21:46:00-04:00,21:46:00,21,46,13.4799,13.4799,13.4799,13.4799,193.0
2025-07-02 01:47:00+00:00,2025-07-02 01:47:00+00:00,2025-07-02 01:47:00+00:00,2025-07-01 21:47:00-04:00,21:47:00,21,47,13.48,13.48,13.4799,13.4799,695.0
2025-07-02 01:49:00+00:00,2025-07-02 01:49:00+00:00,2025-07-02 01:49:00+00:00,2025-07-01 21:49:00-04:00,21:49:00,21,49,13.4701,13.4701,13.4701,13.4701,418.0
2025-07-02 01:52:00+00:00,2025-07-02 01:52:00+00:00,2025-07-02 01:52:00+00:00,2025-07-01 21:52:00-04:00,21:52:00,21,52,13.48,13.48,13.48,13.48,131.0
2025-07-02 01:59:00+00:00,2025-07-02 01:59:00+00:00,2025-07-02 01:59:00+00:00,2025-07-01 21:59:00-04:00,21:59:00,21,59,13.4701,13.4701,13.4701,13.4701,161.0
2025-07-02 02:04:00+00:00,2025-07-02 02:04:00+00:00,2025-07-02 02:04:00+00:00,2025-07-01 22:04:00-04:00,22:04:00,22,4,13.47,13.4798,13.47,13.47,361.0
2025-07-02 02:05:00+00:00,2025-07-02 02:05:00+00:00,2025-07-02 02:05:00+00:00,2025-07-01 22:05:00-04:00,22:05:00,22,5,13.48,13.48,13.48,13.48,375.0
2025-07-02 02:07:00+00:00,2025-07-02 02:07:00+00:00,2025-07-02 02:07:00+00:00,2025-07-01 22:07:00-04:00,22:07:00,22,7,13.48,13.48,13.4799,13.48,435.0
2025-07-02 02:09:00+00:00,2025-07-02 02:09:00+00:00,2025-07-02 02:09:00+00:00,2025-07-01 22:09:00-04:00,22:09:00,22,9,13.47,13.48,13.47,13.48,395.0
2025-07-02 02:10:00+00:00,2025-07-02 02:10:00+00:00,2025-07-02 02:10:00+00:00,2025-07-01 22:10:00-04:00,22:10:00,22,10,13.47,13.48,13.47,13.4799,311.0
2025-07-02 02:11:00+00:00,2025-07-02 02:11:00+00:00,2025-07-02 02:11:00+00:00,2025-07-01 22:11:00-04:00,22:11:00,22,11,13.47,13.48,13.47,13.47,410.0
2025-07-02 02:13:00+00:00,2025-07-02 02:13:00+00:00,2025-07-02 02:13:00+00:00,2025-07-01 22:13:00-04:00,22:13:00,22,13,13.47,13.47,13.47,13.47,733.0
2025-07-02 02:14:00+00:00,2025-07-02 02:14:00+00:00,2025-07-02 02:14:00+00:00,2025-07-01 22:14:00-04:00,22:14:00,22,14,13.4514,13.4514,13.4514,13.4514,315.0
2025-07-02 02:18:00+00:00,2025-07-02 02:18:00+00:00,2025-07-02 02:18:00+00:00,2025-07-01 22:18:00-04:00,22:18:00,22,18,13.47,13.47,13.4699,13.4699,402.0
2025-07-02 02:23:00+00:00,2025-07-02 02:23:00+00:00,2025-07-02 02:23:00+00:00,2025-07-01 22:23:00-04:00,22:23:00,22,23,13.4542,13.4542,13.4542,13.4542,114.0
2025-07-02 02:24:00+00:00,2025-07-02 02:24:00+00:00,2025-07-02 02:24:00+00:00,2025-07-01 22:24:00-04:00,22:24:00,22,24,13.47,13.47,13.47,13.47,327.0
2025-07-02 02:27:00+00:00,2025-07-02 02:27:00+00:00,2025-07-02 02:27:00+00:00,2025-07-01 22:27:00-04:00,22:27:00,22,27,13.45,13.45,13.45,13.45,2030.0
2025-07-02 02:41:00+00:00,2025-07-02 02:41:00+00:00,2025-07-02 02:41:00+00:00,2025-07-01 22:41:00-04:00,22:41:00,22,41,13.4507,13.4507,13.4507,13.4507,128.0
2025-07-02 02:42:00+00:00,2025-07-02 02:42:00+00:00,2025-07-02 02:42:00+00:00,2025-07-01 22:42:00-04:00,22:42:00,22,42,13.4693,13.4693,13.4504,13.4504,465.0
2025-07-02 02:44:00+00:00,2025-07-02 02:44:00+00:00,2025-07-02 02:44:00+00:00,2025-07-01 22:44:00-04:00,22:44:00,22,44,13.47,13.47,13.4699,13.4699,2010.0
2025-07-02 02:46:00+00:00,2025-07-02 02:46:00+00:00,2025-07-02 02:46:00+00:00,2025-07-01 22:46:00-04:00,22:46:00,22,46,13.4501,13.4501,13.4501,13.4501,102.0
2025-07-02 02:48:00+00:00,2025-07-02 02:48:00+00:00,2025-07-02 02:48:00+00:00,2025-07-01 22:48:00-04:00,22:48:00,22,48,13.4501,13.4501,13.4501,13.4501,100.0
2025-07-02 02:49:00+00:00,2025-07-02 02:49:00+00:00,2025-07-02 02:49:00+00:00,2025-07-01 22:49:00-04:00,22:49:00,22,49,13.45,13.45,13.45,13.45,308.0
2025-07-02 02:51:00+00:00,2025-07-02 02:51:00+00:00,2025-07-02 02:51:00+00:00,2025-07-01 22:51:00-04:00,22:51:00,22,51,13.47,13.47,13.47,13.47,204.0
2025-07-02 02:59:00+00:00,2025-07-02 02:59:00+00:00,2025-07-02 02:59:00+00:00,2025-07-01 22:59:00-04:00,22:59:00,22,59,13.4501,13.4501,13.4501,13.4501,101.0
2025-07-02 03:00:00+00:00,2025-07-02 03:00:00+00:00,2025-07-02 03:00:00+00:00,2025-07-01 23:00:00-04:00,23:00:00,23,0,13.4501,13.4501,13.4501,13.4501,240.0
2025-07-02 03:05:00+00:00,2025-07-02 03:05:00+00:00,2025-07-02 03:05:00+00:00,2025-07-01 23:05:00-04:00,23:05:00,23,5,13.46,13.46,13.46,13.46,2617.0
2025-07-02 03:07:00+00:00,2025-07-02 03:07:00+00:00,2025-07-02 03:07:00+00:00,2025-07-01 23:07:00-04:00,23:07:00,23,7,13.4505,13.4505,13.4502,13.4502,965.0
2025-07-02 03:12:00+00:00,2025-07-02 03:12:00+00:00,2025-07-02 03:12:00+00:00,2025-07-01 23:12:00-04:00,23:12:00,23,12,13.4506,13.4506,13.45,13.45,376.0
2025-07-02 03:15:00+00:00,2025-07-02 03:15:00+00:00,2025-07-02 03:15:00+00:00,2025-07-01 23:15:00-04:00,23:15:00,23,15,13.47,13.47,13.47,13.47,269.0
2025-07-02 03:18:00+00:00,2025-07-02 03:18:00+00:00,2025-07-02 03:18:00+00:00,2025-07-01 23:18:00-04:00,23:18:00,23,18,13.46,13.46,13.46,13.46,701.0
2025-07-02 03:25:00+00:00,2025-07-02 03:25:00+00:00,2025-07-02 03:25:00+00:00,2025-07-01 23:25:00-04:00,23:25:00,23,25,13.47,13.47,13.4699,13.4699,766.0
2025-07-02 03:27:00+00:00,2025-07-02 03:27:00+00:00,2025-07-02 03:27:00+00:00,2025-07-01 23:27:00-04:00,23:27:00,23,27,13.45,13.45,13.45,13.45,3500.0
2025-07-02 03:31:00+00:00,2025-07-02 03:31:00+00:00,2025-07-02 03:31:00+00:00,2025-07-01 23:31:00-04:00,23:31:00,23,31,13.47,13.47,13.47,13.47,337.0
2025-07-02 03:32:00+00:00,2025-07-02 03:32:00+00:00,2025-07-02 03:32:00+00:00,2025-07-01 23:32:00-04:00,23:32:00,23,32,13.45,13.45,13.45,13.45,316.0
2025-07-02 03:34:00+00:00,2025-07-02 03:34:00+00:00,2025-07-02 03:34:00+00:00,2025-07-01 23:34:00-04:00,23:34:00,23,34,13.46,13.46,13.46,13.46,155.0
2025-07-02 03:36:00+00:00,2025-07-02 03:36:00+00:00,2025-07-02 03:36:00+00:00,2025-07-01 23:36:00-04:00,23:36:00,23,36,13.47,13.4998,13.47,13.4998,787.0
2025-07-02 03:41:00+00:00,2025-07-02 03:41:00+00:00,2025-07-02 03:41:00+00:00,2025-07-01 23:41:00-04:00,23:41:00,23,41,13.4993,13.4993,13.4993,13.4993,199.0
2025-07-02 03:46:00+00:00,2025-07-02 03:46:00+00:00,2025-07-02 03:46:00+00:00,2025-07-01 23:46:00-04:00,23:46:00,23,46,13.4501,13.4501,13.4501,13.4501,200.0
2025-07-02 03:48:00+00:00,2025-07-02 03:48:00+00:00,2025-07-02 03:48:00+00:00,2025-07-01 23:48:00-04:00,23:48:00,23,48,13.45,13.45,13.45,13.45,233.0
2025-07-02 03:51:00+00:00,2025-07-02 03:51:00+00:00,2025-07-02 03:51:00+00:00,2025-07-01 23:51:00-04:00,23:51:00,23,51,13.45,13.45,13.45,13.45,884.0
2025-07-02 03:52:00+00:00,2025-07-02 03:52:00+00:00,2025-07-02 03:52:00+00:00,2025-07-01 23:52:00-04:00,23:52:00,23,52,13.4501,13.4501,13.4501,13.4501,100.0
2025-07-02 03:54:00+00:00,2025-07-02 03:54:00+00:00,2025-07-02 03:54:00+00:00,2025-07-01 23:54:00-04:00,23:54:00,23,54,13.4999,13.4999,13.4999,13.4999,1001.0
2025-07-02 03:56:00+00:00,2025-07-02 03:56:00+00:00,2025-07-02 03:56:00+00:00,2025-07-01 23:56:00-04:00,23:56:00,23,56,13.4501,13.47,13.4501,13.4699,6497.0
2025-07-02 03:57:00+00:00,2025-07-02 03:57:00+00:00,2025-07-02 03:57:00+00:00,2025-07-01 23:57:00-04:00,23:57:00,23,57,13.47,13.47,13.47,13.47,390.0
2025-07-02 03:59:00+00:00,2025-07-02 03:59:00+00:00,2025-07-02 03:59:00+00:00,2025-07-01 23:59:00-04:00,23:59:00,23,59,13.5,13.5,13.5,13.5,1140.0
2025-07-02 12:00:00+00:00,2025-07-02 12:00:00+00:00,2025-07-02 12:00:00+00:00,2025-07-02 08:00:00-04:00,08:00:00,8,0,13.51,13.51,13.51,13.51,697.0
2025-07-02 12:01:00+00:00,2025-07-02 12:01:00+00:00,2025-07-02 12:01:00+00:00,2025-07-02 08:01:00-04:00,08:01:00,8,1,13.51,13.51,13.51,13.51,499.0
2025-07-02 12:05:00+00:00,2025-07-02 12:05:00+00:00,2025-07-02 12:05:00+00:00,2025-07-02 08:05:00-04:00,08:05:00,8,5,13.5,13.5,13.5,13.5,1694.0
2025-07-02 12:15:00+00:00,2025-07-02 12:15:00+00:00,2025-07-02 12:15:00+00:00,2025-07-02 08:15:00-04:00,08:15:00,8,15,13.5,13.5,13.5,13.5,292.0
2025-07-02 12:17:00+00:00,2025-07-02 12:17:00+00:00,2025-07-02 12:17:00+00:00,2025-07-02 08:17:00-04:00,08:17:00,8,17,13.5,13.5,13.5,13.5,463.0
2025-07-02 12:23:00+00:00,2025-07-02 12:23:00+00:00,2025-07-02 12:23:00+00:00,2025-07-02 08:23:00-04:00,08:23:00,8,23,13.5,13.5,13.48,13.5,2584.0
2025-07-02 12:28:00+00:00,2025-07-02 12:28:00+00:00,2025-07-02 12:28:00+00:00,2025-07-02 08:28:00-04:00,08:28:00,8,28,13.49,13.49,13.48,13.48,572.0
2025-07-02 12:32:00+00:00,2025-07-02 12:32:00+00:00,2025-07-02 12:32:00+00:00,2025-07-02 08:32:00-04:00,08:32:00,8,32,13.48,13.48,13.48,13.48,386.0
2025-07-02 12:41:00+00:00,2025-07-02 12:41:00+00:00,2025-07-02 12:41:00+00:00,2025-07-02 08:41:00-04:00,08:41:00,8,41,13.48,13.48,13.48,13.48,1072.0
2025-07-02 12:46:00+00:00,2025-07-02 12:46:00+00:00,2025-07-02 12:46:00+00:00,2025-07-02 08:46:00-04:00,08:46:00,8,46,13.48,13.48,13.48,13.48,320.0
2025-07-02 12:49:00+00:00,2025-07-02 12:49:00+00:00,2025-07-02 12:49:00+00:00,2025-07-02 08:49:00-04:00,08:49:00,8,49,13.48,13.48,13.48,13.48,371.0
2025-07-02 13:02:00+00:00,2025-07-02 13:02:00+00:00,2025-07-02 13:02:00+00:00,2025-07-02 09:02:00-04:00,09:02:00,9,2,13.49,13.49,13.49,13.49,491.0
2025-07-02 13:04:00+00:00,2025-07-02 13:04:00+00:00,2025-07-02 13:04:00+00:00,2025-07-02 09:04:00-04:00,09:04:00,9,4,13.49,13.49,13.47,13.47,1418.0
2025-07-02 13:16:00+00:00,2025-07-02 13:16:00+00:00,2025-07-02 13:16:00+00:00,2025-07-02 09:16:00-04:00,09:16:00,9,16,13.48,13.48,13.48,13.48,100.0
2025-07-02 13:22:00+00:00,2025-07-02 13:22:00+00:00,2025-07-02 13:22:00+00:00,2025-07-02 09:22:00-04:00,09:22:00,9,22,13.49,13.49,13.48,13.48,6554.0
2025-07-02 13:23:00+00:00,2025-07-02 13:23:00+00:00,2025-07-02 13:23:00+00:00,2025-07-02 09:23:00-04:00,09:23:00,9,23,13.49,13.49,13.49,13.49,300.0
2025-07-02 13:34:00+00:00,2025-07-02 13:34:00+00:00,2025-07-02 13:34:00+00:00,2025-07-02 09:34:00-04:00,09:34:00,9,34,13.48,13.48,13.48,13.48,1072.0
2025-07-02 13:35:00+00:00,2025-07-02 13:35:00+00:00,2025-07-02 13:35:00+00:00,2025-07-02 09:35:00-04:00,09:35:00,9,35,13.47,13.47,13.47,13.47,108.0
2025-07-02 13:36:00+00:00,2025-07-02 13:36:00+00:00,2025-07-02 13:36:00+00:00,2025-07-02 09:36:00-04:00,09:36:00,9,36,13.49,13.49,13.49,13.49,100.0
2025-07-02 13:59:00+00:00,2025-07-02 13:59:00+00:00,2025-07-02 13:59:00+00:00,2025-07-02 09:59:00-04:00,09:59:00,9,59,13.49,13.49,13.49,13.49,2418.0
2025-07-02 14:04:00+00:00,2025-07-02 14:04:00+00:00,2025-07-02 14:04:00+00:00,2025-07-02 10:04:00-04:00,10:04:00,10,4,13.49,13.49,13.49,13.49,555.0
2025-07-02 14:14:00+00:00,2025-07-02 14:14:00+00:00,2025-07-02 14:14:00+00:00,2025-07-02 10:14:00-04:00,10:14:00,10,14,13.49,13.49,13.49,13.49,4555.0
2025-07-02 14:17:00+00:00,2025-07-02 14:17:00+00:00,2025-07-02 14:17:00+00:00,2025-07-02 10:17:00-04:00,10:17:00,10,17,13.51,13.51,13.51,13.51,133.0
2025-07-02 14:21:00+00:00,2025-07-02 14:21:00+00:00,2025-07-02 14:21:00+00:00,2025-07-02 10:21:00-04:00,10:21:00,10,21,13.51,13.51,13.51,13.51,110.0
2025-07-02 14:36:00+00:00,2025-07-02 14:36:00+00:00,2025-07-02 14:36:00+00:00,2025-07-02 10:36:00-04:00,10:36:00,10,36,13.52,13.52,13.51,13.51,949.0
2025-07-02 14:39:00+00:00,2025-07-02 14:39:00+00:00,2025-07-02 14:39:00+00:00,2025-07-02 10:39:00-04:00,10:39:00,10,39,13.51,13.51,13.51,13.51,100.0
2025-07-02 14:40:00+00:00,2025-07-02 14:40:00+00:00,2025-07-02 14:40:00+00:00,2025-07-02 10:40:00-04:00,10:40:00,10,40,13.51,13.51,13.51,13.51,200.0
2025-07-02 14:45:00+00:00,2025-07-02 14:45:00+00:00,2025-07-02 14:45:00+00:00,2025-07-02 10:45:00-04:00,10:45:00,10,45,13.52,13.52,13.52,13.52,155.0
2025-07-02 14:47:00+00:00,2025-07-02 14:47:00+00:00,2025-07-02 14:47:00+00:00,2025-07-02 10:47:00-04:00,10:47:00,10,47,13.51,13.51,13.5,13.5,2000.0
2025-07-02 14:48:00+00:00,2025-07-02 14:48:00+00:00,2025-07-02 14:48:00+00:00,2025-07-02 10:48:00-04:00,10:48:00,10,48,13.51,13.51,13.51,13.51,185.0
2025-07-02 14:56:00+00:00,2025-07-02 14:56:00+00:00,2025-07-02 14:56:00+00:00,2025-07-02 10:56:00-04:00,10:56:00,10,56,13.51,13.51,13.51,13.51,200.0
2025-07-02 15:00:00+00:00,2025-07-02 15:00:00+00:00,2025-07-02 15:00:00+00:00,2025-07-02 11:00:00-04:00,11:00:00,11,0,13.5,13.52,13.5,13.51,4138.0
2025-07-02 15:02:00+00:00,2025-07-02 15:02:00+00:00,2025-07-02 15:02:00+00:00,2025-07-02 11:02:00-04:00,11:02:00,11,2,13.53,13.53,13.53,13.53,429.0
2025-07-02 15:03:00+00:00,2025-07-02 15:03:00+00:00,2025-07-02 15:03:00+00:00,2025-07-02 11:03:00-04:00,11:03:00,11,3,13.53,13.53,13.53,13.53,189.0
2025-07-02 15:17:00+00:00,2025-07-02 15:17:00+00:00,2025-07-02 15:17:00+00:00,2025-07-02 11:17:00-04:00,11:17:00,11,17,13.54,13.54,13.54,13.54,1510.0
2025-07-02 15:23:00+00:00,2025-07-02 15:23:00+00:00,2025-07-02 15:23:00+00:00,2025-07-02 11:23:00-04:00,11:23:00,11,23,13.54,13.54,13.54,13.54,1697.0
2025-07-02 15:27:00+00:00,2025-07-02 15:27:00+00:00,2025-07-02 15:27:00+00:00,2025-07-02 11:27:00-04:00,11:27:00,11,27,13.54,13.54,13.54,13.54,125.0
2025-07-02 15:30:00+00:00,2025-07-02 15:30:00+00:00,2025-07-02 15:30:00+00:00,2025-07-02 11:30:00-04:00,11:30:00,11,30,13.54,13.54,13.54,13.54,500.0
2025-07-02 15:32:00+00:00,2025-07-02 15:32:00+00:00,2025-07-02 15:32:00+00:00,2025-07-02 11:32:00-04:00,11:32:00,11,32,13.54,13.55,13.54,13.55,1000.0
2025-07-02 15:42:00+00:00,2025-07-02 15:42:00+00:00,2025-07-02 15:42:00+00:00,2025-07-02 11:42:00-04:00,11:42:00,11,42,13.55,13.55,13.55,13.55,550.0
2025-07-02 15:46:00+00:00,2025-07-02 15:46:00+00:00,2025-07-02 15:46:00+00:00,2025-07-02 11:46:00-04:00,11:46:00,11,46,13.55,13.56,13.55,13.56,1788.0
