timestamp,timestamp_str,timestamp_utc,timestamp_et,time_et,hour_et,minute_et,open,high,low,close,volume
2025-07-02 02:15:00+00:00,2025-07-02 02:15:00+00:00,2025-07-02 02:15:00+00:00,2025-07-01 22:15:00-04:00,22:15:00,22,15,209.2,209.2,209.2,209.2,335.0
2025-07-02 02:16:00+00:00,2025-07-02 02:16:00+00:00,2025-07-02 02:16:00+00:00,2025-07-01 22:16:00-04:00,22:16:00,22,16,209.2,209.2,209.19,209.19,852.0
2025-07-02 02:17:00+00:00,2025-07-02 02:17:00+00:00,2025-07-02 02:17:00+00:00,2025-07-01 22:17:00-04:00,22:17:00,22,17,209.19,209.2,209.19,209.19,724.0
2025-07-02 02:18:00+00:00,2025-07-02 02:18:00+00:00,2025-07-02 02:18:00+00:00,2025-07-01 22:18:00-04:00,22:18:00,22,18,209.15,209.15,209.15,209.15,585.0
2025-07-02 02:19:00+00:00,2025-07-02 02:19:00+00:00,2025-07-02 02:19:00+00:00,2025-07-01 22:19:00-04:00,22:19:00,22,19,209.15,209.21,209.11,209.21,1185.0
2025-07-02 02:20:00+00:00,2025-07-02 02:20:00+00:00,2025-07-02 02:20:00+00:00,2025-07-01 22:20:00-04:00,22:20:00,22,20,209.16,209.16,209.16,209.16,479.0
2025-07-02 02:21:00+00:00,2025-07-02 02:21:00+00:00,2025-07-02 02:21:00+00:00,2025-07-01 22:21:00-04:00,22:21:00,22,21,209.2,209.2,209.1501,209.1501,453.0
2025-07-02 02:22:00+00:00,2025-07-02 02:22:00+00:00,2025-07-02 02:22:00+00:00,2025-07-01 22:22:00-04:00,22:22:00,22,22,209.1501,209.16,209.1501,209.16,450.0
2025-07-02 02:23:00+00:00,2025-07-02 02:23:00+00:00,2025-07-02 02:23:00+00:00,2025-07-01 22:23:00-04:00,22:23:00,22,23,209.15,209.2,209.15,209.1999,800.0
2025-07-02 02:25:00+00:00,2025-07-02 02:25:00+00:00,2025-07-02 02:25:00+00:00,2025-07-01 22:25:00-04:00,22:25:00,22,25,209.1501,209.2,209.1501,209.18,1072.0
2025-07-02 02:27:00+00:00,2025-07-02 02:27:00+00:00,2025-07-02 02:27:00+00:00,2025-07-01 22:27:00-04:00,22:27:00,22,27,209.2,209.2,209.2,209.2,367.0
2025-07-02 02:28:00+00:00,2025-07-02 02:28:00+00:00,2025-07-02 02:28:00+00:00,2025-07-01 22:28:00-04:00,22:28:00,22,28,209.22,209.22,209.15,209.15,775.0
2025-07-02 02:29:00+00:00,2025-07-02 02:29:00+00:00,2025-07-02 02:29:00+00:00,2025-07-01 22:29:00-04:00,22:29:00,22,29,209.15,209.15,209.15,209.15,298.0
2025-07-02 02:30:00+00:00,2025-07-02 02:30:00+00:00,2025-07-02 02:30:00+00:00,2025-07-01 22:30:00-04:00,22:30:00,22,30,209.15,209.15,209.15,209.15,409.0
2025-07-02 02:31:00+00:00,2025-07-02 02:31:00+00:00,2025-07-02 02:31:00+00:00,2025-07-01 22:31:00-04:00,22:31:00,22,31,209.18,209.18,209.18,209.18,248.0
2025-07-02 02:34:00+00:00,2025-07-02 02:34:00+00:00,2025-07-02 02:34:00+00:00,2025-07-01 22:34:00-04:00,22:34:00,22,34,209.1511,209.19,209.1511,209.19,1502.0
2025-07-02 02:35:00+00:00,2025-07-02 02:35:00+00:00,2025-07-02 02:35:00+00:00,2025-07-01 22:35:00-04:00,22:35:00,22,35,209.15,209.15,209.15,209.15,367.0
2025-07-02 02:36:00+00:00,2025-07-02 02:36:00+00:00,2025-07-02 02:36:00+00:00,2025-07-01 22:36:00-04:00,22:36:00,22,36,209.2,209.2,209.0,209.0,6739.0
2025-07-02 02:37:00+00:00,2025-07-02 02:37:00+00:00,2025-07-02 02:37:00+00:00,2025-07-01 22:37:00-04:00,22:37:00,22,37,209.0,209.0,209.0,209.0,2211.0
2025-07-02 02:38:00+00:00,2025-07-02 02:38:00+00:00,2025-07-02 02:38:00+00:00,2025-07-01 22:38:00-04:00,22:38:00,22,38,209.01,209.01,209.01,209.01,943.0
2025-07-02 02:39:00+00:00,2025-07-02 02:39:00+00:00,2025-07-02 02:39:00+00:00,2025-07-01 22:39:00-04:00,22:39:00,22,39,209.0101,209.1999,209.0101,209.1999,434.0
2025-07-02 02:40:00+00:00,2025-07-02 02:40:00+00:00,2025-07-02 02:40:00+00:00,2025-07-01 22:40:00-04:00,22:40:00,22,40,209.2,209.2,209.01,209.01,466.0
2025-07-02 02:41:00+00:00,2025-07-02 02:41:00+00:00,2025-07-02 02:41:00+00:00,2025-07-01 22:41:00-04:00,22:41:00,22,41,209.13,209.13,209.04,209.09,1596.0
2025-07-02 02:42:00+00:00,2025-07-02 02:42:00+00:00,2025-07-02 02:42:00+00:00,2025-07-01 22:42:00-04:00,22:42:00,22,42,209.11,209.13,209.11,209.13,829.0
2025-07-02 02:43:00+00:00,2025-07-02 02:43:00+00:00,2025-07-02 02:43:00+00:00,2025-07-01 22:43:00-04:00,22:43:00,22,43,209.13,209.2,209.13,209.19,1369.0
2025-07-02 02:44:00+00:00,2025-07-02 02:44:00+00:00,2025-07-02 02:44:00+00:00,2025-07-01 22:44:00-04:00,22:44:00,22,44,209.2,209.2,209.19,209.2,2836.0
2025-07-02 02:45:00+00:00,2025-07-02 02:45:00+00:00,2025-07-02 02:45:00+00:00,2025-07-01 22:45:00-04:00,22:45:00,22,45,209.22,209.23,209.22,209.23,1295.0
2025-07-02 02:46:00+00:00,2025-07-02 02:46:00+00:00,2025-07-02 02:46:00+00:00,2025-07-01 22:46:00-04:00,22:46:00,22,46,209.19,209.19,209.19,209.19,1042.0
2025-07-02 02:47:00+00:00,2025-07-02 02:47:00+00:00,2025-07-02 02:47:00+00:00,2025-07-01 22:47:00-04:00,22:47:00,22,47,209.19,209.25,209.19,209.25,2894.0
2025-07-02 02:49:00+00:00,2025-07-02 02:49:00+00:00,2025-07-02 02:49:00+00:00,2025-07-01 22:49:00-04:00,22:49:00,22,49,209.2579,209.2579,209.2579,209.2579,374.0
2025-07-02 02:50:00+00:00,2025-07-02 02:50:00+00:00,2025-07-02 02:50:00+00:00,2025-07-01 22:50:00-04:00,22:50:00,22,50,209.2,209.26,209.2,209.26,1119.0
2025-07-02 02:52:00+00:00,2025-07-02 02:52:00+00:00,2025-07-02 02:52:00+00:00,2025-07-01 22:52:00-04:00,22:52:00,22,52,209.2498,209.2498,209.11,209.11,1011.0
2025-07-02 02:54:00+00:00,2025-07-02 02:54:00+00:00,2025-07-02 02:54:00+00:00,2025-07-01 22:54:00-04:00,22:54:00,22,54,209.11,209.25,209.11,209.12,1543.0
2025-07-02 02:55:00+00:00,2025-07-02 02:55:00+00:00,2025-07-02 02:55:00+00:00,2025-07-01 22:55:00-04:00,22:55:00,22,55,209.11,209.11,209.11,209.11,389.0
2025-07-02 02:57:00+00:00,2025-07-02 02:57:00+00:00,2025-07-02 02:57:00+00:00,2025-07-01 22:57:00-04:00,22:57:00,22,57,209.11,209.11,209.11,209.11,628.0
2025-07-02 02:59:00+00:00,2025-07-02 02:59:00+00:00,2025-07-02 02:59:00+00:00,2025-07-01 22:59:00-04:00,22:59:00,22,59,209.11,209.1999,209.11,209.18,1419.0
2025-07-02 03:00:00+00:00,2025-07-02 03:00:00+00:00,2025-07-02 03:00:00+00:00,2025-07-01 23:00:00-04:00,23:00:00,23,0,209.07,209.07,209.07,209.07,376.0
2025-07-02 03:01:00+00:00,2025-07-02 03:01:00+00:00,2025-07-02 03:01:00+00:00,2025-07-01 23:01:00-04:00,23:01:00,23,1,209.1,209.1,209.1,209.1,466.0
2025-07-02 03:02:00+00:00,2025-07-02 03:02:00+00:00,2025-07-02 03:02:00+00:00,2025-07-01 23:02:00-04:00,23:02:00,23,2,209.1,209.1,209.09,209.0999,788.0
2025-07-02 03:03:00+00:00,2025-07-02 03:03:00+00:00,2025-07-02 03:03:00+00:00,2025-07-01 23:03:00-04:00,23:03:00,23,3,209.0996,209.1,209.0996,209.1,591.0
2025-07-02 03:04:00+00:00,2025-07-02 03:04:00+00:00,2025-07-02 03:04:00+00:00,2025-07-01 23:04:00-04:00,23:04:00,23,4,209.2,209.2,209.1,209.14,2823.0
2025-07-02 03:05:00+00:00,2025-07-02 03:05:00+00:00,2025-07-02 03:05:00+00:00,2025-07-01 23:05:00-04:00,23:05:00,23,5,209.19,209.25,209.19,209.25,641.0
2025-07-02 03:06:00+00:00,2025-07-02 03:06:00+00:00,2025-07-02 03:06:00+00:00,2025-07-01 23:06:00-04:00,23:06:00,23,6,209.26,209.29,209.2008,209.29,2127.0
2025-07-02 03:07:00+00:00,2025-07-02 03:07:00+00:00,2025-07-02 03:07:00+00:00,2025-07-01 23:07:00-04:00,23:07:00,23,7,209.29,209.29,209.21,209.21,849.0
2025-07-02 03:08:00+00:00,2025-07-02 03:08:00+00:00,2025-07-02 03:08:00+00:00,2025-07-01 23:08:00-04:00,23:08:00,23,8,209.1508,209.1508,209.1508,209.1508,402.0
2025-07-02 03:10:00+00:00,2025-07-02 03:10:00+00:00,2025-07-02 03:10:00+00:00,2025-07-01 23:10:00-04:00,23:10:00,23,10,209.2,209.2,209.2,209.2,275.0
2025-07-02 03:11:00+00:00,2025-07-02 03:11:00+00:00,2025-07-02 03:11:00+00:00,2025-07-01 23:11:00-04:00,23:11:00,23,11,209.2,209.2,209.2,209.2,428.0
2025-07-02 03:12:00+00:00,2025-07-02 03:12:00+00:00,2025-07-02 03:12:00+00:00,2025-07-01 23:12:00-04:00,23:12:00,23,12,209.12,209.15,209.12,209.15,690.0
2025-07-02 03:13:00+00:00,2025-07-02 03:13:00+00:00,2025-07-02 03:13:00+00:00,2025-07-01 23:13:00-04:00,23:13:00,23,13,209.08,209.08,209.08,209.08,221.0
2025-07-02 03:14:00+00:00,2025-07-02 03:14:00+00:00,2025-07-02 03:14:00+00:00,2025-07-01 23:14:00-04:00,23:14:00,23,14,209.1,209.1,209.1,209.1,450.0
2025-07-02 03:15:00+00:00,2025-07-02 03:15:00+00:00,2025-07-02 03:15:00+00:00,2025-07-01 23:15:00-04:00,23:15:00,23,15,209.15,209.15,209.09,209.1,926.0
2025-07-02 03:16:00+00:00,2025-07-02 03:16:00+00:00,2025-07-02 03:16:00+00:00,2025-07-01 23:16:00-04:00,23:16:00,23,16,209.09,209.1,209.07,209.0999,1016.0
2025-07-02 03:17:00+00:00,2025-07-02 03:17:00+00:00,2025-07-02 03:17:00+00:00,2025-07-01 23:17:00-04:00,23:17:00,23,17,209.1996,209.1996,209.045,209.045,1311.0
2025-07-02 03:18:00+00:00,2025-07-02 03:18:00+00:00,2025-07-02 03:18:00+00:00,2025-07-01 23:18:00-04:00,23:18:00,23,18,209.2,209.2,209.04,209.04,1200.0
2025-07-02 03:19:00+00:00,2025-07-02 03:19:00+00:00,2025-07-02 03:19:00+00:00,2025-07-01 23:19:00-04:00,23:19:00,23,19,209.0401,209.0401,209.04,209.04,1172.0
2025-07-02 03:20:00+00:00,2025-07-02 03:20:00+00:00,2025-07-02 03:20:00+00:00,2025-07-01 23:20:00-04:00,23:20:00,23,20,209.04,209.14,209.04,209.14,3150.0
2025-07-02 03:22:00+00:00,2025-07-02 03:22:00+00:00,2025-07-02 03:22:00+00:00,2025-07-01 23:22:00-04:00,23:22:00,23,22,209.0876,209.0876,209.03,209.03,1010.0
2025-07-02 03:23:00+00:00,2025-07-02 03:23:00+00:00,2025-07-02 03:23:00+00:00,2025-07-01 23:23:00-04:00,23:23:00,23,23,209.03,209.03,209.03,209.03,264.0
2025-07-02 03:24:00+00:00,2025-07-02 03:24:00+00:00,2025-07-02 03:24:00+00:00,2025-07-01 23:24:00-04:00,23:24:00,23,24,209.02,209.05,209.02,209.03,1285.0
2025-07-02 03:25:00+00:00,2025-07-02 03:25:00+00:00,2025-07-02 03:25:00+00:00,2025-07-01 23:25:00-04:00,23:25:00,23,25,209.01,209.0114,209.01,209.01,1319.0
2025-07-02 03:26:00+00:00,2025-07-02 03:26:00+00:00,2025-07-02 03:26:00+00:00,2025-07-01 23:26:00-04:00,23:26:00,23,26,209.0,209.0,208.95,208.95,2552.0
2025-07-02 03:27:00+00:00,2025-07-02 03:27:00+00:00,2025-07-02 03:27:00+00:00,2025-07-01 23:27:00-04:00,23:27:00,23,27,209.0,209.0,209.0,209.0,713.0
2025-07-02 03:28:00+00:00,2025-07-02 03:28:00+00:00,2025-07-02 03:28:00+00:00,2025-07-01 23:28:00-04:00,23:28:00,23,28,209.0,209.0,209.0,209.0,1800.0
2025-07-02 03:29:00+00:00,2025-07-02 03:29:00+00:00,2025-07-02 03:29:00+00:00,2025-07-01 23:29:00-04:00,23:29:00,23,29,209.0,209.0,208.95,208.95,1962.0
2025-07-02 03:30:00+00:00,2025-07-02 03:30:00+00:00,2025-07-02 03:30:00+00:00,2025-07-01 23:30:00-04:00,23:30:00,23,30,208.9107,208.9107,208.9107,208.9107,322.0
2025-07-02 03:31:00+00:00,2025-07-02 03:31:00+00:00,2025-07-02 03:31:00+00:00,2025-07-01 23:31:00-04:00,23:31:00,23,31,208.9103,209.0,208.9103,208.95,3482.0
2025-07-02 03:32:00+00:00,2025-07-02 03:32:00+00:00,2025-07-02 03:32:00+00:00,2025-07-01 23:32:00-04:00,23:32:00,23,32,208.95,208.95,208.95,208.95,398.0
2025-07-02 03:33:00+00:00,2025-07-02 03:33:00+00:00,2025-07-02 03:33:00+00:00,2025-07-01 23:33:00-04:00,23:33:00,23,33,209.0,209.0,209.0,209.0,207.0
2025-07-02 03:34:00+00:00,2025-07-02 03:34:00+00:00,2025-07-02 03:34:00+00:00,2025-07-01 23:34:00-04:00,23:34:00,23,34,208.92,208.92,208.92,208.92,285.0
2025-07-02 03:35:00+00:00,2025-07-02 03:35:00+00:00,2025-07-02 03:35:00+00:00,2025-07-01 23:35:00-04:00,23:35:00,23,35,208.93,208.95,208.93,208.95,756.0
2025-07-02 03:36:00+00:00,2025-07-02 03:36:00+00:00,2025-07-02 03:36:00+00:00,2025-07-01 23:36:00-04:00,23:36:00,23,36,208.95,208.95,208.91,208.91,2135.0
2025-07-02 03:37:00+00:00,2025-07-02 03:37:00+00:00,2025-07-02 03:37:00+00:00,2025-07-01 23:37:00-04:00,23:37:00,23,37,208.91,208.92,208.8978,208.9,778.0
2025-07-02 03:40:00+00:00,2025-07-02 03:40:00+00:00,2025-07-02 03:40:00+00:00,2025-07-01 23:40:00-04:00,23:40:00,23,40,208.88,208.94,208.88,208.93,1635.0
2025-07-02 03:41:00+00:00,2025-07-02 03:41:00+00:00,2025-07-02 03:41:00+00:00,2025-07-01 23:41:00-04:00,23:41:00,23,41,208.9,208.9,208.9,208.9,397.0
2025-07-02 03:43:00+00:00,2025-07-02 03:43:00+00:00,2025-07-02 03:43:00+00:00,2025-07-01 23:43:00-04:00,23:43:00,23,43,208.88,208.88,208.88,208.88,487.0
2025-07-02 03:45:00+00:00,2025-07-02 03:45:00+00:00,2025-07-02 03:45:00+00:00,2025-07-01 23:45:00-04:00,23:45:00,23,45,208.91,208.9379,208.88,208.9379,1969.0
2025-07-02 03:46:00+00:00,2025-07-02 03:46:00+00:00,2025-07-02 03:46:00+00:00,2025-07-01 23:46:00-04:00,23:46:00,23,46,208.9,208.9386,208.9,208.92,891.0
2025-07-02 03:48:00+00:00,2025-07-02 03:48:00+00:00,2025-07-02 03:48:00+00:00,2025-07-01 23:48:00-04:00,23:48:00,23,48,208.9,208.9001,208.8812,208.8812,365.0
2025-07-02 03:49:00+00:00,2025-07-02 03:49:00+00:00,2025-07-02 03:49:00+00:00,2025-07-01 23:49:00-04:00,23:49:00,23,49,208.91,208.91,208.88,208.88,1008.0
2025-07-02 03:50:00+00:00,2025-07-02 03:50:00+00:00,2025-07-02 03:50:00+00:00,2025-07-01 23:50:00-04:00,23:50:00,23,50,208.919,208.919,208.88,208.9,1753.0
2025-07-02 03:51:00+00:00,2025-07-02 03:51:00+00:00,2025-07-02 03:51:00+00:00,2025-07-01 23:51:00-04:00,23:51:00,23,51,208.88,208.88,208.88,208.88,437.0
2025-07-02 03:52:00+00:00,2025-07-02 03:52:00+00:00,2025-07-02 03:52:00+00:00,2025-07-01 23:52:00-04:00,23:52:00,23,52,208.8638,208.88,208.85,208.88,1970.0
2025-07-02 03:53:00+00:00,2025-07-02 03:53:00+00:00,2025-07-02 03:53:00+00:00,2025-07-01 23:53:00-04:00,23:53:00,23,53,208.85,208.8786,208.84,208.8501,891.0
2025-07-02 03:54:00+00:00,2025-07-02 03:54:00+00:00,2025-07-02 03:54:00+00:00,2025-07-01 23:54:00-04:00,23:54:00,23,54,208.85,208.87,208.85,208.87,1105.0
2025-07-02 03:55:00+00:00,2025-07-02 03:55:00+00:00,2025-07-02 03:55:00+00:00,2025-07-01 23:55:00-04:00,23:55:00,23,55,208.8115,208.92,208.81,208.82,6527.0
2025-07-02 03:56:00+00:00,2025-07-02 03:56:00+00:00,2025-07-02 03:56:00+00:00,2025-07-01 23:56:00-04:00,23:56:00,23,56,208.82,208.83,208.8,208.83,2732.0
2025-07-02 03:57:00+00:00,2025-07-02 03:57:00+00:00,2025-07-02 03:57:00+00:00,2025-07-01 23:57:00-04:00,23:57:00,23,57,208.84,208.85,208.8041,208.8041,927.0
2025-07-02 03:58:00+00:00,2025-07-02 03:58:00+00:00,2025-07-02 03:58:00+00:00,2025-07-01 23:58:00-04:00,23:58:00,23,58,208.84,208.91,208.84,208.91,3908.0
2025-07-02 03:59:00+00:00,2025-07-02 03:59:00+00:00,2025-07-02 03:59:00+00:00,2025-07-01 23:59:00-04:00,23:59:00,23,59,208.81,209.0,208.8,208.92,4302.0
2025-07-02 12:00:00+00:00,2025-07-02 12:00:00+00:00,2025-07-02 12:00:00+00:00,2025-07-02 08:00:00-04:00,08:00:00,8,0,209.38,209.5,209.01,209.21,4835.0
2025-07-02 12:01:00+00:00,2025-07-02 12:01:00+00:00,2025-07-02 12:01:00+00:00,2025-07-02 08:01:00-04:00,08:01:00,8,1,209.21,209.27,209.21,209.27,1370.0
2025-07-02 12:02:00+00:00,2025-07-02 12:02:00+00:00,2025-07-02 12:02:00+00:00,2025-07-02 08:02:00-04:00,08:02:00,8,2,209.2,209.27,209.2,209.27,2099.0
2025-07-02 12:03:00+00:00,2025-07-02 12:03:00+00:00,2025-07-02 12:03:00+00:00,2025-07-02 08:03:00-04:00,08:03:00,8,3,209.27,209.45,209.27,209.45,2992.0
2025-07-02 12:04:00+00:00,2025-07-02 12:04:00+00:00,2025-07-02 12:04:00+00:00,2025-07-02 08:04:00-04:00,08:04:00,8,4,209.52,209.62,209.52,209.6,5546.0
2025-07-02 12:05:00+00:00,2025-07-02 12:05:00+00:00,2025-07-02 12:05:00+00:00,2025-07-02 08:05:00-04:00,08:05:00,8,5,209.53,209.59,209.53,209.53,2087.0
2025-07-02 12:06:00+00:00,2025-07-02 12:06:00+00:00,2025-07-02 12:06:00+00:00,2025-07-02 08:06:00-04:00,08:06:00,8,6,209.53,209.56,209.53,209.54,1233.0
2025-07-02 12:07:00+00:00,2025-07-02 12:07:00+00:00,2025-07-02 12:07:00+00:00,2025-07-02 08:07:00-04:00,08:07:00,8,7,209.4,209.4,209.4,209.4,2128.0
2025-07-02 12:09:00+00:00,2025-07-02 12:09:00+00:00,2025-07-02 12:09:00+00:00,2025-07-02 08:09:00-04:00,08:09:00,8,9,209.55,209.61,209.55,209.61,1042.0
2025-07-02 12:11:00+00:00,2025-07-02 12:11:00+00:00,2025-07-02 12:11:00+00:00,2025-07-02 08:11:00-04:00,08:11:00,8,11,209.58,209.58,209.58,209.58,484.0
2025-07-02 12:12:00+00:00,2025-07-02 12:12:00+00:00,2025-07-02 12:12:00+00:00,2025-07-02 08:12:00-04:00,08:12:00,8,12,209.58,209.58,209.51,209.51,418.0
2025-07-02 12:13:00+00:00,2025-07-02 12:13:00+00:00,2025-07-02 12:13:00+00:00,2025-07-02 08:13:00-04:00,08:13:00,8,13,209.49,209.49,209.49,209.49,689.0
2025-07-02 12:14:00+00:00,2025-07-02 12:14:00+00:00,2025-07-02 12:14:00+00:00,2025-07-02 08:14:00-04:00,08:14:00,8,14,209.57,209.57,209.57,209.57,558.0
2025-07-02 12:15:00+00:00,2025-07-02 12:15:00+00:00,2025-07-02 12:15:00+00:00,2025-07-02 08:15:00-04:00,08:15:00,8,15,209.56,209.56,209.56,209.56,502.0
2025-07-02 12:16:00+00:00,2025-07-02 12:16:00+00:00,2025-07-02 12:16:00+00:00,2025-07-02 08:16:00-04:00,08:16:00,8,16,209.54,209.54,209.5,209.5,1970.0
2025-07-02 12:17:00+00:00,2025-07-02 12:17:00+00:00,2025-07-02 12:17:00+00:00,2025-07-02 08:17:00-04:00,08:17:00,8,17,209.5,209.5,209.49,209.5,2200.0
2025-07-02 12:18:00+00:00,2025-07-02 12:18:00+00:00,2025-07-02 12:18:00+00:00,2025-07-02 08:18:00-04:00,08:18:00,8,18,209.54,209.55,209.49,209.49,2850.0
2025-07-02 12:19:00+00:00,2025-07-02 12:19:00+00:00,2025-07-02 12:19:00+00:00,2025-07-02 08:19:00-04:00,08:19:00,8,19,209.49,209.54,209.47,209.54,910.0
2025-07-02 12:22:00+00:00,2025-07-02 12:22:00+00:00,2025-07-02 12:22:00+00:00,2025-07-02 08:22:00-04:00,08:22:00,8,22,209.55,209.55,209.55,209.55,290.0
2025-07-02 12:23:00+00:00,2025-07-02 12:23:00+00:00,2025-07-02 12:23:00+00:00,2025-07-02 08:23:00-04:00,08:23:00,8,23,209.6,209.6,209.6,209.6,1003.0
2025-07-02 12:24:00+00:00,2025-07-02 12:24:00+00:00,2025-07-02 12:24:00+00:00,2025-07-02 08:24:00-04:00,08:24:00,8,24,209.5,209.5,209.5,209.5,2109.0
2025-07-02 12:25:00+00:00,2025-07-02 12:25:00+00:00,2025-07-02 12:25:00+00:00,2025-07-02 08:25:00-04:00,08:25:00,8,25,209.49,209.49,209.49,209.49,867.0
2025-07-02 12:26:00+00:00,2025-07-02 12:26:00+00:00,2025-07-02 12:26:00+00:00,2025-07-02 08:26:00-04:00,08:26:00,8,26,209.44,209.44,209.36,209.36,1326.0
2025-07-02 12:27:00+00:00,2025-07-02 12:27:00+00:00,2025-07-02 12:27:00+00:00,2025-07-02 08:27:00-04:00,08:27:00,8,27,209.49,209.49,209.49,209.49,1326.0
2025-07-02 12:28:00+00:00,2025-07-02 12:28:00+00:00,2025-07-02 12:28:00+00:00,2025-07-02 08:28:00-04:00,08:28:00,8,28,209.49,209.49,209.49,209.49,650.0
2025-07-02 12:29:00+00:00,2025-07-02 12:29:00+00:00,2025-07-02 12:29:00+00:00,2025-07-02 08:29:00-04:00,08:29:00,8,29,209.48,209.5,209.48,209.5,1152.0
2025-07-02 12:30:00+00:00,2025-07-02 12:30:00+00:00,2025-07-02 12:30:00+00:00,2025-07-02 08:30:00-04:00,08:30:00,8,30,209.44,209.44,209.44,209.44,452.0
2025-07-02 12:31:00+00:00,2025-07-02 12:31:00+00:00,2025-07-02 12:31:00+00:00,2025-07-02 08:31:00-04:00,08:31:00,8,31,209.38,209.43,209.37,209.43,1140.0
2025-07-02 12:35:00+00:00,2025-07-02 12:35:00+00:00,2025-07-02 12:35:00+00:00,2025-07-02 08:35:00-04:00,08:35:00,8,35,209.33,209.33,209.33,209.33,1067.0
2025-07-02 12:36:00+00:00,2025-07-02 12:36:00+00:00,2025-07-02 12:36:00+00:00,2025-07-02 08:36:00-04:00,08:36:00,8,36,209.37,209.37,209.37,209.37,232.0
2025-07-02 12:42:00+00:00,2025-07-02 12:42:00+00:00,2025-07-02 12:42:00+00:00,2025-07-02 08:42:00-04:00,08:42:00,8,42,209.34,209.34,209.3,209.3,904.0
2025-07-02 12:45:00+00:00,2025-07-02 12:45:00+00:00,2025-07-02 12:45:00+00:00,2025-07-02 08:45:00-04:00,08:45:00,8,45,209.26,209.26,209.26,209.26,293.0
2025-07-02 12:46:00+00:00,2025-07-02 12:46:00+00:00,2025-07-02 12:46:00+00:00,2025-07-02 08:46:00-04:00,08:46:00,8,46,209.29,209.29,209.29,209.29,1575.0
2025-07-02 12:50:00+00:00,2025-07-02 12:50:00+00:00,2025-07-02 12:50:00+00:00,2025-07-02 08:50:00-04:00,08:50:00,8,50,209.37,209.37,209.37,209.37,362.0
2025-07-02 12:52:00+00:00,2025-07-02 12:52:00+00:00,2025-07-02 12:52:00+00:00,2025-07-02 08:52:00-04:00,08:52:00,8,52,209.32,209.32,209.32,209.32,173.0
2025-07-02 12:54:00+00:00,2025-07-02 12:54:00+00:00,2025-07-02 12:54:00+00:00,2025-07-02 08:54:00-04:00,08:54:00,8,54,209.35,209.35,209.35,209.35,762.0
2025-07-02 12:57:00+00:00,2025-07-02 12:57:00+00:00,2025-07-02 12:57:00+00:00,2025-07-02 08:57:00-04:00,08:57:00,8,57,209.23,209.23,209.05,209.05,4232.0
2025-07-02 12:58:00+00:00,2025-07-02 12:58:00+00:00,2025-07-02 12:58:00+00:00,2025-07-02 08:58:00-04:00,08:58:00,8,58,209.19,209.19,209.19,209.19,218.0
2025-07-02 13:00:00+00:00,2025-07-02 13:00:00+00:00,2025-07-02 13:00:00+00:00,2025-07-02 09:00:00-04:00,09:00:00,9,0,209.28,209.36,209.28,209.32,3994.0
2025-07-02 13:02:00+00:00,2025-07-02 13:02:00+00:00,2025-07-02 13:02:00+00:00,2025-07-02 09:02:00-04:00,09:02:00,9,2,209.33,209.33,209.33,209.33,1284.0
2025-07-02 13:04:00+00:00,2025-07-02 13:04:00+00:00,2025-07-02 13:04:00+00:00,2025-07-02 09:04:00-04:00,09:04:00,9,4,209.21,209.21,209.21,209.21,398.0
2025-07-02 13:07:00+00:00,2025-07-02 13:07:00+00:00,2025-07-02 13:07:00+00:00,2025-07-02 09:07:00-04:00,09:07:00,9,7,209.29,209.29,209.28,209.28,612.0
2025-07-02 13:09:00+00:00,2025-07-02 13:09:00+00:00,2025-07-02 13:09:00+00:00,2025-07-02 09:09:00-04:00,09:09:00,9,9,209.22,209.22,209.22,209.22,243.0
2025-07-02 13:11:00+00:00,2025-07-02 13:11:00+00:00,2025-07-02 13:11:00+00:00,2025-07-02 09:11:00-04:00,09:11:00,9,11,209.29,209.29,209.29,209.29,311.0
2025-07-02 13:18:00+00:00,2025-07-02 13:18:00+00:00,2025-07-02 13:18:00+00:00,2025-07-02 09:18:00-04:00,09:18:00,9,18,209.26,209.26,209.25,209.26,1885.0
2025-07-02 13:20:00+00:00,2025-07-02 13:20:00+00:00,2025-07-02 13:20:00+00:00,2025-07-02 09:20:00-04:00,09:20:00,9,20,209.28,209.28,209.28,209.28,922.0
2025-07-02 13:24:00+00:00,2025-07-02 13:24:00+00:00,2025-07-02 13:24:00+00:00,2025-07-02 09:24:00-04:00,09:24:00,9,24,209.29,209.29,209.29,209.29,211.0
2025-07-02 13:27:00+00:00,2025-07-02 13:27:00+00:00,2025-07-02 13:27:00+00:00,2025-07-02 09:27:00-04:00,09:27:00,9,27,209.33,209.37,209.33,209.37,2901.0
2025-07-02 13:28:00+00:00,2025-07-02 13:28:00+00:00,2025-07-02 13:28:00+00:00,2025-07-02 09:28:00-04:00,09:28:00,9,28,209.37,209.38,209.37,209.38,477.0
2025-07-02 13:29:00+00:00,2025-07-02 13:29:00+00:00,2025-07-02 13:29:00+00:00,2025-07-02 09:29:00-04:00,09:29:00,9,29,209.37,209.39,209.36,209.39,2658.0
2025-07-02 13:30:00+00:00,2025-07-02 13:30:00+00:00,2025-07-02 13:30:00+00:00,2025-07-02 09:30:00-04:00,09:30:00,9,30,209.39,209.39,209.39,209.39,467.0
2025-07-02 13:31:00+00:00,2025-07-02 13:31:00+00:00,2025-07-02 13:31:00+00:00,2025-07-02 09:31:00-04:00,09:31:00,9,31,209.38,209.39,209.38,209.39,331.0
