symbol,timestamp,interval,open,high,low,close,volume
AAPL,2025-11-03T10:23:58.908950,tick,270.62,270.62,270.62,270.62,25.0
AAPL,2025-11-03T10:23:58.909036,tick,270.63,270.63,270.63,270.63,17.0
AAPL,2025-11-03T10:23:58.909249,tick,270.62,270.62,270.62,270.62,25.0
AAPL,2025-11-03T10:23:58.909257,tick,270.62,270.62,270.62,270.62,1.0
AAPL,2025-11-03T10:23:58.909325,tick,270.62,270.62,270.62,270.62,25.0
AAPL,2025-11-03T10:24:07.418798,tick,270.69,270.69,270.69,270.69,20.0
AAPL,2025-11-03T10:24:07.418800,tick,270.69,270.69,270.69,270.69,100.0
AAPL,2025-11-03T10:24:07.418801,tick,270.69,270.69,270.69,270.69,40.0
AAPL,2025-11-03T10:24:07.419081,tick,270.68,270.68,270.68,270.68,100.0
AAPL,2025-11-03T10:24:07.419083,tick,270.69,270.69,270.69,270.69,38.0
AAPL,2025-11-03T10:24:07.419277,tick,270.68,270.68,270.68,270.68,25.0
AAPL,2025-11-03T10:24:19.552518,tick,270.73,270.73,270.73,270.73,1.0
AAPL,2025-11-03T10:24:21.683235,tick,270.7,270.7,270.7,270.7,10.0
AAPL,2025-11-03T10:24:21.683717,tick,270.7,270.7,270.7,270.7,650.0
AAPL,2025-11-03T10:24:21.683799,tick,270.7,270.7,270.7,270.7,25.0
AAPL,2025-11-03T10:24:21.683854,tick,270.7,270.7,270.7,270.7,125.0
AAPL,2025-11-03T10:24:24.357116,tick,270.69,270.69,270.69,270.69,1.0
AAPL,2025-11-03T10:24:34.303112,tick,270.69,270.69,270.69,270.69,3.0
AAPL,2025-11-03T10:24:34.303114,tick,270.73,270.73,270.73,270.73,97.0
AAPL,2025-11-03T10:24:34.303240,tick,270.69,270.69,270.69,270.69,7.0
AAPL,2025-11-03T10:24:49.062278,tick,270.69,270.69,270.69,270.69,2.0
AAPL,2025-11-03T10:24:50.703675,tick,270.69,270.69,270.69,270.69,2.0
AAPL,2025-11-03T10:24:52.316285,tick,270.69,270.69,270.69,270.69,2.0
AAPL,2025-11-03T10:24:52.316323,tick,270.73,270.73,270.73,270.73,1.0
AAPL,2025-11-03T10:24:52.316346,tick,270.75,270.75,270.75,270.75,1.0
AAPL,2025-11-03T10:24:52.316354,tick,270.75,270.75,270.75,270.75,1.0
AAPL,2025-11-03T10:24:52.316356,tick,270.75,270.75,270.75,270.75,50.0
AAPL,2025-11-03T10:25:05.676728,tick,270.7,270.7,270.7,270.7,1.0
AAPL,2025-11-03T10:25:05.676775,tick,270.69,270.69,270.69,270.69,2.0
AAPL,2025-11-03T10:25:05.676833,tick,270.69,270.69,270.69,270.69,25.0
AAPL,2025-11-03T10:25:05.676848,tick,270.69,270.69,270.69,270.69,72.0
AAPL,2025-11-03T10:25:05.676954,tick,270.7,270.7,270.7,270.7,1.0
AAPL,2025-11-03T10:25:05.677031,tick,270.69,270.69,270.69,270.69,2.0
AAPL,2025-11-03T10:25:05.677034,tick,270.69,270.69,270.69,270.69,25.0
AAPL,2025-11-03T10:25:05.677048,tick,270.69,270.69,270.69,270.69,74.0
AAPL,2025-11-03T10:25:05.685319,tick,270.69,270.69,270.69,270.69,20.0
AAPL,2025-11-03T10:25:18.798652,tick,270.7,270.7,270.7,270.7,1.0
AAPL,2025-11-03T10:25:18.798703,tick,270.69,270.69,270.69,270.69,2.0
AAPL,2025-11-03T10:25:20.564389,tick,270.7,270.7,270.7,270.7,1.0
AAPL,2025-11-03T10:25:20.564637,tick,270.69,270.69,270.69,270.69,1.0
AAPL,2025-11-03T10:25:20.574869,tick,270.66,270.66,270.66,270.66,22.0
AAPL,2025-11-03T10:25:20.574910,tick,270.65,270.65,270.65,270.65,1.0
AAPL,2025-11-03T10:25:23.601290,tick,270.69,270.69,270.69,270.69,1.0
AAPL,2025-11-03T10:25:24.533625,tick,270.7,270.7,270.7,270.7,1.0
AAPL,2025-11-03T10:25:24.533626,tick,270.66,270.66,270.66,270.66,10.0
AAPL,2025-11-03T10:25:30.883393,tick,270.73,270.73,270.73,270.73,25.0
AAPL,2025-11-03T10:25:30.883457,tick,270.73,270.73,270.73,270.73,25.0
AAPL,2025-11-03T10:25:30.883517,tick,270.73,270.73,270.73,270.73,25.0
AAPL,2025-11-03T10:25:38.361738,tick,270.69,270.69,270.69,270.69,3.0
AAPL,2025-11-03T10:25:43.842052,tick,270.67,270.67,270.67,270.67,25.0
AAPL,2025-11-03T10:26:14.548850,tick,270.69,270.69,270.69,270.69,1.0
AAPL,2025-11-03T10:26:15.206292,tick,270.69,270.69,270.69,270.69,5.0
AAPL,2025-11-03T10:26:15.206299,tick,270.7,270.7,270.7,270.7,6.0
AAPL,2025-11-03T10:26:15.206630,tick,270.73,270.73,270.73,270.73,25.0
AAPL,2025-11-03T10:26:15.206709,tick,270.74,270.74,270.74,270.74,20.0
AAPL,2025-11-03T10:26:15.206710,tick,270.74,270.74,270.74,270.74,4.0
AAPL,2025-11-03T10:26:15.206717,tick,270.74,270.74,270.74,270.74,1.0
AAPL,2025-11-03T10:26:15.206765,tick,270.73,270.73,270.73,270.73,25.0
AAPL,2025-11-03T10:26:15.206779,tick,270.74,270.74,270.74,270.74,3.0
AAPL,2025-11-03T10:26:15.206786,tick,270.74,270.74,270.74,270.74,1.0
AAPL,2025-11-03T10:26:15.206973,tick,270.74,270.74,270.74,270.74,4.0
AAPL,2025-11-03T10:26:15.207027,tick,270.74,270.74,270.74,270.74,1.0
AAPL,2025-11-03T10:26:15.207083,tick,270.74,270.74,270.74,270.74,14.0
AAPL,2025-11-03T10:26:15.207093,tick,270.74,270.74,270.74,270.74,11.0
AAPL,2025-11-03T10:26:15.207099,tick,270.74,270.74,270.74,270.74,19.0
AAPL,2025-11-03T10:26:15.207138,tick,270.75,270.75,270.75,270.75,7.0
AAPL,2025-11-03T10:26:15.207150,tick,270.75,270.75,270.75,270.75,2.0
AAPL,2025-11-03T10:26:15.207160,tick,270.75,270.75,270.75,270.75,2.0
AAPL,2025-11-03T10:26:15.209270,tick,270.79,270.79,270.79,270.79,1.0
AAPL,2025-11-03T10:26:15.209271,tick,270.79,270.79,270.79,270.79,50.0
AAPL,2025-11-03T10:26:15.209272,tick,270.8,270.8,270.8,270.8,50.0
AAPL,2025-11-03T10:26:15.209638,tick,270.78,270.78,270.78,270.78,2.0
AAPL,2025-11-03T10:26:15.209640,tick,270.79,270.79,270.79,270.79,7.0
AAPL,2025-11-03T10:26:18.212403,tick,270.75,270.75,270.75,270.75,1.0
AAPL,2025-11-03T10:26:25.917670,tick,270.8,270.8,270.8,270.8,73.0
AAPL,2025-11-03T10:26:34.561927,tick,270.75,270.75,270.75,270.75,1.0
AAPL,2025-11-03T10:26:34.561930,tick,270.72,270.72,270.72,270.72,29.0
AAPL,2025-11-03T10:26:34.562013,tick,270.75,270.75,270.75,270.75,1.0
AAPL,2025-11-03T10:26:34.562132,tick,270.77,270.77,270.77,270.77,25.0
AAPL,2025-11-03T10:26:35.891236,tick,270.79,270.79,270.79,270.79,25.0
AAPL,2025-11-03T10:26:35.891368,tick,270.81,270.81,270.81,270.81,25.0
AAPL,2025-11-03T10:26:35.891657,tick,270.79,270.79,270.79,270.79,1.0
AAPL,2025-11-03T10:26:35.891668,tick,270.79,270.79,270.79,270.79,78.0
AAPL,2025-11-03T10:26:44.383125,tick,270.75,270.75,270.75,270.75,1.0
AAPL,2025-11-03T10:26:44.383129,tick,270.74,270.74,270.74,270.74,1.0
AAPL,2025-11-03T10:26:44.383192,tick,270.74,270.74,270.74,270.74,1.0
AAPL,2025-11-03T10:26:44.383897,tick,270.7,270.7,270.7,270.7,3.0
AAPL,2025-11-03T10:27:11.420081,tick,270.72,270.72,270.72,270.72,3.0
AAPL,2025-11-03T10:27:15.602313,tick,270.72,270.72,270.72,270.72,1.0
AAPL,2025-11-03T10:27:17.825537,tick,270.75,270.75,270.75,270.75,50.0
AAPL,2025-11-03T10:27:17.826127,tick,270.78,270.78,270.78,270.78,173.0
AAPL,2025-11-03T10:27:17.826128,tick,270.79,270.79,270.79,270.79,71.0
AAPL,2025-11-03T10:27:17.826725,tick,270.8,270.8,270.8,270.8,27.0
AAPL,2025-11-03T10:27:17.827659,tick,270.81,270.81,270.81,270.81,2.0
AAPL,2025-11-03T10:27:17.828009,tick,270.81,270.81,270.81,270.81,1.0
AAPL,2025-11-03T10:27:17.830787,tick,270.84,270.84,270.84,270.84,50.0
AAPL,2025-11-03T10:27:17.831736,tick,270.84,270.84,270.84,270.84,6.0
AAPL,2025-11-03T10:27:17.833170,tick,270.85,270.85,270.85,270.85,37.0
AAPL,2025-11-03T10:27:17.833694,tick,270.87,270.87,270.87,270.87,100.0
AAPL,2025-11-03T10:27:17.835533,tick,270.88,270.88,270.88,270.88,3.0
AAPL,2025-11-03T10:27:17.844638,tick,270.88,270.88,270.88,270.88,4.0
AAPL,2025-11-03T10:27:17.844646,tick,270.88,270.88,270.88,270.88,81.0
AAPL,2025-11-03T10:27:17.847646,tick,270.89,270.89,270.89,270.89,1.0
AAPL,2025-11-03T10:27:17.847725,tick,270.89,270.89,270.89,270.89,1.0
AAPL,2025-11-03T10:27:17.847726,tick,270.89,270.89,270.89,270.89,250.0
AAPL,2025-11-03T10:27:17.847727,tick,270.88,270.88,270.88,270.88,36.0
AAPL,2025-11-03T10:27:28.445744,tick,270.9,270.9,270.9,270.9,22.0
AAPL,2025-11-03T10:27:31.198313,tick,270.93,270.93,270.93,270.93,22.0
AAPL,2025-11-03T10:27:31.198578,tick,270.89,270.89,270.89,270.89,21.0
AAPL,2025-11-03T10:27:31.198962,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:27:31.713037,tick,270.93,270.93,270.93,270.93,1.0
AAPL,2025-11-03T10:27:35.378061,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:27:35.378064,tick,270.9,270.9,270.9,270.9,1.0
AAPL,2025-11-03T10:27:36.333829,tick,270.93,270.93,270.93,270.93,1.0
AAPL,2025-11-03T10:27:45.713521,tick,270.92,270.92,270.92,270.92,22.0
AAPL,2025-11-03T10:27:48.137687,tick,270.92,270.92,270.92,270.92,22.0
AAPL,2025-11-03T10:27:48.279315,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:27:48.279317,tick,270.89,270.89,270.89,270.89,1.0
AAPL,2025-11-03T10:27:48.284060,tick,270.9,270.9,270.9,270.9,1.0
AAPL,2025-11-03T10:27:48.284590,tick,270.9,270.9,270.9,270.9,1.0
AAPL,2025-11-03T10:27:48.284696,tick,270.89,270.89,270.89,270.89,16.0
AAPL,2025-11-03T10:27:48.284786,tick,270.89,270.89,270.89,270.89,3.0
AAPL,2025-11-03T10:27:48.285086,tick,270.89,270.89,270.89,270.89,1.0
AAPL,2025-11-03T10:27:52.307681,tick,270.93,270.93,270.93,270.93,1.0
AAPL,2025-11-03T10:27:52.308636,tick,270.97,270.97,270.97,270.97,1.0
AAPL,2025-11-03T10:27:53.080701,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:27:53.080703,tick,270.89,270.89,270.89,270.89,49.0
AAPL,2025-11-03T10:27:56.135747,tick,270.93,270.93,270.93,270.93,1.0
AAPL,2025-11-03T10:27:56.689200,tick,270.96,270.96,270.96,270.96,25.0
AAPL,2025-11-03T10:28:04.489976,tick,270.91,270.91,270.91,270.91,21.0
AAPL,2025-11-03T10:28:17.599101,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:28:19.748257,tick,270.91,270.91,270.91,270.91,2.0
AAPL,2025-11-03T10:28:20.419048,tick,270.89,270.89,270.89,270.89,1.0
AAPL,2025-11-03T10:28:20.419050,tick,270.89,270.89,270.89,270.89,2.0
AAPL,2025-11-03T10:28:20.419051,tick,270.89,270.89,270.89,270.89,1.0
AAPL,2025-11-03T10:28:20.419353,tick,270.88,270.88,270.88,270.88,612.0
AAPL,2025-11-03T10:28:20.419372,tick,270.88,270.88,270.88,270.88,25.0
AAPL,2025-11-03T10:28:20.419382,tick,270.88,270.88,270.88,270.88,76.0
AAPL,2025-11-03T10:28:20.419387,tick,270.88,270.88,270.88,270.88,3.0
AAPL,2025-11-03T10:28:20.419389,tick,270.88,270.88,270.88,270.88,28.0
AAPL,2025-11-03T10:28:20.419390,tick,270.88,270.88,270.88,270.88,50.0
AAPL,2025-11-03T10:28:20.419394,tick,270.88,270.88,270.88,270.88,247.0
AAPL,2025-11-03T10:28:20.419405,tick,270.88,270.88,270.88,270.88,200.0
AAPL,2025-11-03T10:28:20.419407,tick,270.88,270.88,270.88,270.88,27.0
AAPL,2025-11-03T10:28:20.419410,tick,270.88,270.88,270.88,270.88,25.0
AAPL,2025-11-03T10:28:20.419415,tick,270.88,270.88,270.88,270.88,12.0
AAPL,2025-11-03T10:28:20.419440,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T10:28:20.419451,tick,270.88,270.88,270.88,270.88,3.0
AAPL,2025-11-03T10:28:20.419632,tick,270.88,270.88,270.88,270.88,2.0
AAPL,2025-11-03T10:28:20.419668,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T10:28:20.419683,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T10:28:20.419929,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T10:28:20.420001,tick,270.84,270.84,270.84,270.84,25.0
AAPL,2025-11-03T10:28:20.420060,tick,270.84,270.84,270.84,270.84,25.0
AAPL,2025-11-03T10:28:20.422366,tick,270.8,270.8,270.8,270.8,8.0
AAPL,2025-11-03T10:28:20.422496,tick,270.81,270.81,270.81,270.81,5.0
AAPL,2025-11-03T10:28:20.422759,tick,270.8,270.8,270.8,270.8,100.0
AAPL,2025-11-03T10:28:24.171786,tick,270.83,270.83,270.83,270.83,25.0
AAPL,2025-11-03T10:28:34.442662,tick,270.84,270.84,270.84,270.84,10.0
AAPL,2025-11-03T10:28:49.400239,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T10:28:55.170873,tick,270.78,270.78,270.78,270.78,1.0
AAPL,2025-11-03T10:29:12.340397,tick,270.88,270.88,270.88,270.88,1.0
AAPL,2025-11-03T10:29:13.395327,tick,270.86,270.86,270.86,270.86,1.0
AAPL,2025-11-03T10:29:21.086246,tick,270.89,270.89,270.89,270.89,3.0
AAPL,2025-11-03T10:29:21.086334,tick,270.88,270.88,270.88,270.88,2.0
AAPL,2025-11-03T10:29:30.053761,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T10:29:37.004814,tick,270.86,270.86,270.86,270.86,6.0
AAPL,2025-11-03T10:29:37.378758,tick,270.91,270.91,270.91,270.91,50.0
AAPL,2025-11-03T10:29:37.379127,tick,270.9,270.9,270.9,270.9,2.0
AAPL,2025-11-03T10:29:37.379146,tick,270.97,270.97,270.97,270.97,6.0
AAPL,2025-11-03T10:29:37.379149,tick,270.97,270.97,270.97,270.97,63.0
AAPL,2025-11-03T10:29:37.379251,tick,270.97,270.97,270.97,270.97,25.0
AAPL,2025-11-03T10:29:37.379254,tick,270.97,270.97,270.97,270.97,13.0
AAPL,2025-11-03T10:29:37.381340,tick,270.99,270.99,270.99,270.99,1.0
AAPL,2025-11-03T10:29:37.381341,tick,270.99,270.99,270.99,270.99,30.0
AAPL,2025-11-03T10:29:37.381413,tick,270.99,270.99,270.99,270.99,1.0
AAPL,2025-11-03T10:29:37.381414,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T10:29:37.449060,tick,271.0,271.0,271.0,271.0,3.0
AAPL,2025-11-03T10:29:44.131951,tick,270.98,270.98,270.98,270.98,10.0
AAPL,2025-11-03T10:30:20.163519,tick,270.95,270.95,270.95,270.95,1.0
AAPL,2025-11-03T10:30:20.163521,tick,270.93,270.93,270.93,270.93,4.0
AAPL,2025-11-03T10:30:20.163749,tick,270.96,270.96,270.96,270.96,2.0
AAPL,2025-11-03T10:30:20.163750,tick,270.93,270.93,270.93,270.93,39.0
AAPL,2025-11-03T10:30:21.349250,tick,270.97,270.97,270.97,270.97,1.0
AAPL,2025-11-03T10:30:21.356182,tick,271.02,271.02,271.02,271.02,4.0
AAPL,2025-11-03T10:30:21.465485,tick,271.05,271.05,271.05,271.05,1.0
AAPL,2025-11-03T10:30:24.999668,tick,270.97,270.97,270.97,270.97,22.0
AAPL,2025-11-03T10:30:26.725642,tick,270.97,270.97,270.97,270.97,22.0
AAPL,2025-11-03T10:30:26.727533,tick,270.97,270.97,270.97,270.97,22.0
AAPL,2025-11-03T10:30:26.730464,tick,270.97,270.97,270.97,270.97,22.0
AAPL,2025-11-03T10:30:32.184555,tick,270.92,270.92,270.92,270.92,1.0
AAPL,2025-11-03T10:30:32.184559,tick,270.91,270.91,270.91,270.91,4.0
AAPL,2025-11-03T10:30:32.185287,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:30:32.185347,tick,270.91,270.91,270.91,270.91,3.0
AAPL,2025-11-03T10:30:32.185714,tick,270.91,270.91,270.91,270.91,12.0
AAPL,2025-11-03T10:30:32.195371,tick,270.91,270.91,270.91,270.91,3.0
AAPL,2025-11-03T10:30:35.011633,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:30:35.095053,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:30:43.914922,tick,270.91,270.91,270.91,270.91,39.0
AAPL,2025-11-03T10:31:00.952750,tick,271.06,271.06,271.06,271.06,1.0
AAPL,2025-11-03T10:31:17.712035,tick,270.96,270.96,270.96,270.96,5.0
AAPL,2025-11-03T10:31:17.712060,tick,270.96,270.96,270.96,270.96,95.0
AAPL,2025-11-03T10:31:27.179173,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:31:27.179221,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:31:55.429202,tick,270.95,270.95,270.95,270.95,2.0
AAPL,2025-11-03T10:32:15.507221,tick,270.86,270.86,270.86,270.86,1.0
AAPL,2025-11-03T10:32:15.507222,tick,270.82,270.82,270.82,270.82,2.0
AAPL,2025-11-03T10:32:15.507241,tick,270.86,270.86,270.86,270.86,5.0
AAPL,2025-11-03T10:32:15.507253,tick,270.86,270.86,270.86,270.86,6.0
AAPL,2025-11-03T10:32:15.507680,tick,270.85,270.85,270.85,270.85,1.0
AAPL,2025-11-03T10:32:15.507682,tick,270.81,270.81,270.81,270.81,2.0
AAPL,2025-11-03T10:32:25.080072,tick,270.85,270.85,270.85,270.85,1.0
AAPL,2025-11-03T10:32:29.284282,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:33:22.534632,tick,270.85,270.85,270.85,270.85,1.0
AAPL,2025-11-03T10:33:22.534635,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T10:33:22.535368,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T10:33:22.535433,tick,270.84,270.84,270.84,270.84,2.0
AAPL,2025-11-03T10:33:27.337188,tick,270.84,270.84,270.84,270.84,1.0
AAPL,2025-11-03T10:33:27.337189,tick,270.84,270.84,270.84,270.84,50.0
AAPL,2025-11-03T10:33:27.337190,tick,270.81,270.81,270.81,270.81,50.0
AAPL,2025-11-03T10:33:48.024364,tick,270.88,270.88,270.88,270.88,1.0
AAPL,2025-11-03T10:33:49.664631,tick,270.88,270.88,270.88,270.88,49.0
AAPL,2025-11-03T10:33:49.664633,tick,270.89,270.89,270.89,270.89,1.0
AAPL,2025-11-03T10:34:09.693776,tick,270.84,270.84,270.84,270.84,50.0
AAPL,2025-11-03T10:34:09.693777,tick,270.83,270.83,270.83,270.83,48.0
AAPL,2025-11-03T10:34:16.188570,tick,270.83,270.83,270.83,270.83,1.0
AAPL,2025-11-03T10:34:16.188572,tick,270.81,270.81,270.81,270.81,1.0
AAPL,2025-11-03T10:34:36.445748,tick,270.83,270.83,270.83,270.83,1.0
AAPL,2025-11-03T10:34:36.445993,tick,270.82,270.82,270.82,270.82,2.0
AAPL,2025-11-03T10:34:36.446064,tick,270.83,270.83,270.83,270.83,1.0
AAPL,2025-11-03T10:34:36.446066,tick,270.82,270.82,270.82,270.82,1.0
AAPL,2025-11-03T10:34:36.447235,tick,270.82,270.82,270.82,270.82,1.0
AAPL,2025-11-03T10:34:36.447285,tick,270.82,270.82,270.82,270.82,1.0
AAPL,2025-11-03T10:34:46.897591,tick,270.96,270.96,270.96,270.96,7.0
AAPL,2025-11-03T10:34:46.897623,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:34:46.897625,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:34:46.897629,tick,270.96,270.96,270.96,270.96,5.0
AAPL,2025-11-03T10:34:46.897651,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:34:46.897658,tick,270.96,270.96,270.96,270.96,11.0
AAPL,2025-11-03T10:34:46.897659,tick,270.89,270.89,270.89,270.89,50.0
AAPL,2025-11-03T10:34:46.897721,tick,270.89,270.89,270.89,270.89,31.0
AAPL,2025-11-03T10:34:46.897745,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:34:46.897848,tick,270.93,270.93,270.93,270.93,8.0
AAPL,2025-11-03T10:34:46.897927,tick,270.96,270.96,270.96,270.96,3.0
AAPL,2025-11-03T10:34:46.898067,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:34:46.898104,tick,270.96,270.96,270.96,270.96,2.0
AAPL,2025-11-03T10:34:46.898360,tick,270.98,270.98,270.98,270.98,2.0
AAPL,2025-11-03T10:34:46.898366,tick,270.98,270.98,270.98,270.98,1.0
AAPL,2025-11-03T10:34:46.898433,tick,270.96,270.96,270.96,270.96,3.0
AAPL,2025-11-03T10:34:46.898446,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:34:46.898488,tick,270.98,270.98,270.98,270.98,1.0
AAPL,2025-11-03T10:34:46.903657,tick,270.99,270.99,270.99,270.99,2.0
AAPL,2025-11-03T10:34:46.903911,tick,270.98,270.98,270.98,270.98,6.0
AAPL,2025-11-03T10:34:57.760300,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:35:17.084322,tick,270.99,270.99,270.99,270.99,1.0
AAPL,2025-11-03T10:35:17.316651,tick,270.96,270.96,270.96,270.96,2.0
AAPL,2025-11-03T10:35:46.956626,tick,270.99,270.99,270.99,270.99,2.0
AAPL,2025-11-03T10:35:46.956662,tick,271.0,271.0,271.0,271.0,1.0
AAPL,2025-11-03T10:35:53.130551,tick,270.96,270.96,270.96,270.96,3.0
AAPL,2025-11-03T10:37:09.263574,tick,270.95,270.95,270.95,270.95,1.0
AAPL,2025-11-03T10:37:13.587595,tick,270.95,270.95,270.95,270.95,3.0
AAPL,2025-11-03T10:37:13.608014,tick,270.95,270.95,270.95,270.95,9.0
AAPL,2025-11-03T10:37:16.154382,tick,270.95,270.95,270.95,270.95,15.0
AAPL,2025-11-03T10:37:19.277011,tick,270.95,270.95,270.95,270.95,1.0
AAPL,2025-11-03T10:37:24.897281,tick,270.9,270.9,270.9,270.9,1.0
AAPL,2025-11-03T10:37:24.897284,tick,270.89,270.89,270.89,270.89,1.0
AAPL,2025-11-03T10:37:24.897285,tick,270.89,270.89,270.89,270.89,17.0
AAPL,2025-11-03T10:37:24.941268,tick,270.91,270.91,270.91,270.91,1.0
AAPL,2025-11-03T10:37:35.403640,tick,270.94,270.94,270.94,270.94,1.0
AAPL,2025-11-03T10:37:40.681279,tick,270.96,270.96,270.96,270.96,8.0
AAPL,2025-11-03T10:37:40.681301,tick,270.95,270.95,270.95,270.95,1.0
AAPL,2025-11-03T10:37:40.681312,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:37:40.681427,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:37:40.681451,tick,270.95,270.95,270.95,270.95,9.0
AAPL,2025-11-03T10:37:40.681531,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:37:40.681534,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:37:40.681611,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:37:40.682106,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:38:10.251326,tick,270.95,270.95,270.95,270.95,1.0
AAPL,2025-11-03T10:38:45.754965,tick,270.96,270.96,270.96,270.96,2.0
AAPL,2025-11-03T10:38:45.754966,tick,270.96,270.96,270.96,270.96,3.0
AAPL,2025-11-03T10:38:59.783616,tick,270.95,270.95,270.95,270.95,2.0
AAPL,2025-11-03T10:38:59.784055,tick,270.94,270.94,270.94,270.94,1.0
AAPL,2025-11-03T10:39:15.605236,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:39:18.900904,tick,270.93,270.93,270.93,270.93,40.0
AAPL,2025-11-03T10:39:18.900933,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:39:18.900968,tick,270.95,270.95,270.95,270.95,3.0
AAPL,2025-11-03T10:39:18.901235,tick,270.95,270.95,270.95,270.95,7.0
AAPL,2025-11-03T10:39:18.901298,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:39:18.901304,tick,270.95,270.95,270.95,270.95,1.0
AAPL,2025-11-03T10:39:18.901327,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:39:18.901494,tick,270.96,270.96,270.96,270.96,2.0
AAPL,2025-11-03T10:39:18.901961,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:39:18.902270,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:39:19.125202,tick,270.96,270.96,270.96,270.96,3.0
AAPL,2025-11-03T10:39:19.125204,tick,270.96,270.96,270.96,270.96,15.0
AAPL,2025-11-03T10:39:19.125281,tick,270.96,270.96,270.96,270.96,3.0
AAPL,2025-11-03T10:39:19.125458,tick,270.96,270.96,270.96,270.96,2.0
AAPL,2025-11-03T10:39:19.125600,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:39:19.125657,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:39:19.126855,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:39:19.126862,tick,270.96,270.96,270.96,270.96,4.0
AAPL,2025-11-03T10:39:37.023989,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:39:41.830790,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:40:20.160011,tick,270.9,270.9,270.9,270.9,1.0
AAPL,2025-11-03T10:40:20.160034,tick,270.9,270.9,270.9,270.9,5.0
AAPL,2025-11-03T10:40:20.160040,tick,270.9,270.9,270.9,270.9,4.0
AAPL,2025-11-03T10:40:30.179209,tick,270.98,270.98,270.98,270.98,1.0
AAPL,2025-11-03T10:40:56.436397,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:40:56.436961,tick,270.96,270.96,270.96,270.96,2.0
AAPL,2025-11-03T10:41:00.841053,tick,270.98,270.98,270.98,270.98,50.0
AAPL,2025-11-03T10:41:00.841054,tick,270.98,270.98,270.98,270.98,50.0
AAPL,2025-11-03T10:41:00.841401,tick,270.96,270.96,270.96,270.96,4.0
AAPL,2025-11-03T10:41:00.841724,tick,270.96,270.96,270.96,270.96,3.0
AAPL,2025-11-03T10:41:00.841731,tick,270.96,270.96,270.96,270.96,7.0
AAPL,2025-11-03T10:41:00.841769,tick,270.96,270.96,270.96,270.96,1.0
AAPL,2025-11-03T10:41:00.841771,tick,270.96,270.96,270.96,270.96,1.0
